Theta0	Theta1	Theta2	cost	2000
1.47571	1.99548	1.1516	-nan
1.47111	1.9887	1.14587	-nan
1.4665	1.98192	1.14014	-nan
1.4619	1.97514	1.13441	-nan
1.45729	1.96836	1.12868	-nan
1.45268	1.96158	1.12296	-nan
1.44808	1.9548	1.11723	-nan
1.44347	1.94801	1.11151	-nan
1.43886	1.94122	1.10579	-nan
1.43425	1.93444	1.10008	-nan
1.42964	1.92765	1.09436	-nan
1.42504	1.92086	1.08865	-nan
1.42043	1.91406	1.08293	-nan
1.41582	1.90727	1.07723	-nan
1.41121	1.90047	1.07152	-nan
1.4066	1.89368	1.06581	-nan
1.40199	1.88688	1.06011	-nan
1.39738	1.88008	1.0544	-nan
1.39277	1.87328	1.0487	-nan
1.38816	1.86648	1.04301	-nan
1.38355	1.85967	1.03731	-nan
1.37894	1.85287	1.03162	-nan
1.37433	1.84606	1.02592	-nan
1.36971	1.83925	1.02023	-nan
1.3651	1.83244	1.01454	-nan
1.36049	1.82563	1.00886	-nan
1.35588	1.81882	1.00317	-nan
1.35127	1.812	0.99749	-nan
1.34665	1.80519	0.99181	-nan
1.34204	1.79837	0.986131	-nan
1.33743	1.79155	0.980455	-nan
1.33281	1.78473	0.974781	-nan
1.3282	1.77791	0.969108	-nan
1.32359	1.77109	0.963438	-nan
1.31897	1.76426	0.95777	-nan
1.31436	1.75743	0.952104	-nan
1.30974	1.75061	0.94644	-nan
1.30513	1.74378	0.940779	-nan
1.30051	1.73694	0.935119	-nan
1.2959	1.73011	0.929461	-nan
1.29128	1.72328	0.923806	-nan
1.28667	1.71644	0.918153	-nan
1.28205	1.7096	0.912502	-nan
1.27743	1.70276	0.906853	-nan
1.27282	1.69592	0.901207	-nan
1.2682	1.68908	0.895562	-nan
1.26358	1.68223	0.88992	-nan
1.25897	1.67539	0.88428	-nan
1.25435	1.66854	0.878642	-nan
1.24973	1.66169	0.873007	-nan
1.24511	1.65484	0.867374	-nan
1.24049	1.64799	0.861743	-nan
1.23588	1.64113	0.856114	-nan
1.23126	1.63427	0.850488	-nan
1.22664	1.62742	0.844864	-nan
1.22202	1.62056	0.839243	-nan
1.2174	1.61369	0.833623	-nan
1.21278	1.60683	0.828006	-nan
1.20816	1.59997	0.822392	-nan
1.20354	1.5931	0.81678	-nan
1.19892	1.58623	0.81117	-nan
1.1943	1.57936	0.805563	-nan
1.18968	1.57249	0.799958	-nan
1.18506	1.56561	0.794355	-nan
1.18043	1.55874	0.788755	-nan
1.17581	1.55186	0.783157	-nan
1.17119	1.54498	0.777562	-nan
1.16657	1.5381	0.77197	-nan
1.16194	1.53121	0.76638	-nan
1.15732	1.52433	0.760792	-nan
1.1527	1.51744	0.755207	-nan
1.14808	1.51055	0.749624	-nan
1.14345	1.50366	0.744045	-nan
1.13883	1.49677	0.738467	-nan
1.1342	1.48987	0.732892	-nan
1.12958	1.48298	0.72732	-nan
1.12495	1.47608	0.721751	-nan
1.12033	1.46918	0.716184	-nan
1.1157	1.46227	0.71062	-nan
1.11108	1.45537	0.705058	-nan
1.10645	1.44846	0.699499	-nan
1.10183	1.44155	0.693943	-nan
1.0972	1.43464	0.68839	-nan
1.09257	1.42773	0.682839	-nan
1.08795	1.42082	0.677291	-nan
1.08332	1.4139	0.671746	-nan
1.07869	1.40698	0.666204	-nan
1.07406	1.40006	0.660664	-nan
1.06944	1.39314	0.655128	-nan
1.06481	1.38621	0.649594	-nan
1.06018	1.37929	0.644063	-nan
1.05555	1.37236	0.638535	-nan
1.05092	1.36543	0.63301	-nan
1.04629	1.35849	0.627488	-nan
1.04166	1.35156	0.621968	-nan
1.03703	1.34462	0.616452	-nan
1.0324	1.33768	0.610939	-nan
1.02777	1.33074	0.605428	-nan
1.02314	1.32379	0.599921	-nan
1.01851	1.31685	0.594417	-nan
1.01387	1.3099	0.588916	-nan
1.00924	1.30295	0.583418	-nan
1.00461	1.296	0.577923	-nan
0.999975	1.28904	0.572431	-nan
0.995342	1.28208	0.566942	-nan
0.990708	1.27512	0.561457	-nan
0.986074	1.26816	0.555975	-nan
0.981439	1.2612	0.550496	-nan
0.976804	1.25423	0.54502	-nan
0.972169	1.24726	0.539548	-nan
0.967533	1.24029	0.534078	-nan
0.962897	1.23332	0.528613	-nan
0.95826	1.22634	0.52315	-nan
0.953623	1.21936	0.517691	-nan
0.948986	1.21238	0.512235	-nan
0.944348	1.2054	0.506783	-nan
0.93971	1.19841	0.501335	-nan
0.935071	1.19142	0.495889	-nan
0.930432	1.18443	0.490448	-nan
0.925792	1.17744	0.48501	-nan
0.921152	1.17045	0.479575	-nan
0.916511	1.16345	0.474144	-nan
0.91187	1.15645	0.468717	-nan
0.907228	1.14945	0.463293	-nan
0.902586	1.14244	0.457874	-nan
0.897943	1.13543	0.452458	-nan
0.893299	1.12842	0.447045	-nan
0.888655	1.12141	0.441637	-nan
0.884011	1.11439	0.436232	-nan
0.879366	1.10737	0.430832	-nan
0.87472	1.10035	0.425435	-nan
0.870074	1.09333	0.420042	-nan
0.865427	1.0863	0.414653	-nan
0.860779	1.07928	0.409269	-nan
0.85613	1.07224	0.403888	-nan
0.851481	1.06521	0.398512	-nan
0.846831	1.05817	0.393139	-nan
0.842181	1.05113	0.387771	-nan
0.837529	1.04409	0.382408	-nan
0.832877	1.03705	0.377048	-nan
0.828224	1.03	0.371693	-nan
0.823571	1.02295	0.366342	-nan
0.818916	1.01589	0.360996	-nan
0.81426	1.00884	0.355655	-nan
0.809604	1.00178	0.350318	-nan
0.804947	0.994716	0.344985	-nan
0.800288	0.98765	0.339658	-nan
0.795629	0.980582	0.334335	-nan
0.790968	0.973511	0.329017	-nan
0.786307	0.966437	0.323704	-nan
0.781644	0.95936	0.318396	610.521
0.776981	0.95228	0.313092	606.245
0.772316	0.945197	0.307794	601.975
0.76765	0.938111	0.302502	597.711
0.762982	0.931022	0.297214	593.451
0.758313	0.92393	0.291932	589.197
0.753643	0.916834	0.286655	584.949
0.748972	0.909736	0.281384	580.707
0.744299	0.902634	0.276118	576.471
0.739624	0.895529	0.270858	572.241
0.734948	0.888421	0.265604	568.017
0.73027	0.881309	0.260355	563.8
0.72559	0.874195	0.255113	559.589
0.720909	0.867076	0.249877	555.385
0.716226	0.859955	0.244647	551.188
0.711541	0.85283	0.239424	546.998
0.706853	0.845702	0.234207	542.815
0.702164	0.83857	0.228996	538.639
0.697472	0.831435	0.223792	534.471
0.692779	0.824296	0.218596	530.31
0.688082	0.817154	0.213406	526.158
0.683383	0.810008	0.208224	522.014
0.678682	0.802859	0.203049	517.877
0.673977	0.795705	0.197882	513.751
0.66927	0.788549	0.192722	509.633
0.664559	0.781388	0.187571	505.523
0.659846	0.774224	0.182427	501.423
0.655129	0.767055	0.177293	497.333
0.650408	0.759883	0.172167	493.253
0.645683	0.752707	0.16705	489.183
0.640955	0.745527	0.161942	485.123
0.636222	0.738343	0.156844	481.075
0.631484	0.731155	0.151756	477.037
0.626742	0.723963	0.146678	473.011
0.621995	0.716766	0.141611	468.997
0.617243	0.709566	0.136555	464.996
0.612485	0.702361	0.131511	461.008
